Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
ID10976,1,0,0,4,Meal Plan 1,0,Room_Type 1,8,2018,11,16,Online,0,0,0,80.75,2,Not_Canceled
ID10977,1,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,8,13,Online,0,0,0,112.5,1,Not_Canceled
ID10978,2,0,0,2,Meal Plan 1,0,Room_Type 1,83,2018,9,7,Online,0,0,0,135.9,2,Not_Canceled
ID10979,2,0,2,0,Not Selected,0,Room_Type 1,196,2018,9,11,Online,0,0,0,116.1,0,Canceled
ID10980,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2017,8,19,Complementary,0,0,0,0.0,0,Not_Canceled
ID10981,2,0,2,3,Meal Plan 1,0,Room_Type 1,97,2018,9,10,Online,0,0,0,135.9,1,Not_Canceled
ID10982,2,0,0,4,Not Selected,0,Room_Type 1,4,2018,6,29,Online,0,0,0,127.0,2,Not_Canceled
ID10983,2,0,2,2,Meal Plan 1,0,Room_Type 1,63,2018,8,14,Online,0,0,0,135.9,2,Not_Canceled
ID10984,1,0,0,0,Not Selected,0,Room_Type 1,3,2018,10,14,Online,0,0,0,0.0,0,Not_Canceled
ID10985,2,0,0,3,Meal Plan 1,0,Room_Type 1,197,2018,4,12,Online,0,0,0,106.2,2,Canceled
ID10986,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,7,17,Online,0,0,0,90.95,1,Not_Canceled
ID10987,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65.0,1,Not_Canceled
ID10988,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,1,7,Online,0,0,0,96.0,1,Not_Canceled
ID10989,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
ID10990,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2017,11,1,Online,0,0,0,87.0,1,Not_Canceled
ID10991,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled
ID10992,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,6,23,Online,0,0,0,95.0,0,Canceled
ID10993,2,0,0,4,Meal Plan 1,0,Room_Type 2,53,2018,11,29,Online,0,0,0,77.86,2,Not_Canceled
ID10994,2,0,2,3,Meal Plan 1,0,Room_Type 1,198,2018,8,25,Offline,0,0,0,72.25,0,Not_Canceled
ID10995,2,0,0,2,Not Selected,0,Room_Type 1,39,2018,5,12,Online,0,0,0,116.1,0,Canceled
ID10996,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2018,11,25,Online,0,0,0,93.6,0,Not_Canceled
ID10997,1,0,2,1,Not Selected,0,Room_Type 1,32,2018,6,12,Online,0,0,0,65.14,1,Not_Canceled
ID10998,2,0,2,2,Meal Plan 1,0,Room_Type 1,80,2018,7,15,Offline,0,0,0,72.25,0,Not_Canceled
ID10999,2,0,0,2,Meal Plan 1,0,Room_Type 4,44,2018,5,18,Online,0,0,0,140.4,1,Not_Canceled
ID11000,3,0,2,3,Meal Plan 1,0,Room_Type 1,166,2018,7,7,Online,0,0,0,121.55,0,Canceled
ID11001,1,0,0,3,Not Selected,0,Room_Type 1,15,2018,5,31,Online,0,0,0,109.0,1,Not_Canceled
ID11002,2,0,2,3,Meal Plan 1,0,Room_Type 1,93,2018,5,21,Online,0,0,0,119.85,0,Canceled
ID11003,1,0,1,0,Meal Plan 1,0,Room_Type 1,10,2017,10,18,Corporate,0,0,0,65.0,0,Not_Canceled
ID11004,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112.0,1,Canceled
ID11005,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,6,30,Online,0,0,0,116.27,2,Not_Canceled
ID11006,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled
ID11007,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled
ID11008,2,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,5,1,Online,0,0,0,155.0,1,Not_Canceled
ID11009,2,1,1,0,Meal Plan 1,0,Room_Type 1,8,2018,8,28,Online,0,0,0,112.0,2,Not_Canceled
ID11010,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
ID11011,2,0,1,5,Meal Plan 1,0,Room_Type 1,70,2018,7,11,Offline,0,0,0,85.0,1,Not_Canceled
ID11012,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
ID11013,2,0,2,1,Meal Plan 2,0,Room_Type 1,57,2018,10,29,Online,0,0,0,141.3,1,Canceled
ID11014,2,0,1,2,Meal Plan 1,1,Room_Type 1,65,2018,3,28,Online,0,0,0,96.3,0,Not_Canceled
ID11015,2,0,1,5,Meal Plan 1,0,Room_Type 4,126,2018,5,9,Online,0,0,0,111.35,1,Not_Canceled
ID11016,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled
ID11017,1,1,2,2,Meal Plan 1,0,Room_Type 1,179,2018,8,26,Online,0,0,0,82.18,0,Canceled
ID11018,1,0,1,0,Meal Plan 1,1,Room_Type 1,4,2018,10,3,Corporate,1,0,1,67.0,1,Not_Canceled
ID11019,3,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,5,2,Online,0,0,0,186.0,2,Not_Canceled
ID11020,2,0,0,4,Not Selected,0,Room_Type 1,17,2018,10,19,Online,0,0,0,140.0,1,Not_Canceled
ID11021,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
ID11022,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,6,23,Online,0,0,0,97.0,0,Not_Canceled
ID11023,1,0,4,6,Meal Plan 1,0,Room_Type 1,243,2018,9,4,Online,0,0,0,89.17,0,Canceled
ID11024,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
ID11025,2,0,0,1,Not Selected,0,Room_Type 1,50,2018,9,2,Online,0,0,0,99.0,0,Canceled
ID11026,0,2,1,3,Meal Plan 1,0,Room_Type 2,182,2018,10,31,Online,0,0,0,83.5,1,Not_Canceled
ID11027,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
ID11028,2,0,1,3,Not Selected,0,Room_Type 1,107,2018,9,5,Online,0,0,0,118.8,1,Canceled
ID11029,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled
ID11030,2,0,0,1,Meal Plan 1,0,Room_Type 1,176,2018,9,15,Online,0,0,0,97.71,0,Canceled
ID11031,2,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Offline,0,0,0,125.1,0,Canceled
ID11032,0,2,2,3,Meal Plan 1,0,Room_Type 2,40,2018,4,30,Online,0,0,0,127.83,1,Not_Canceled
ID11033,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2018,7,27,Online,0,0,0,109.9,1,Not_Canceled
ID11034,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
ID11035,1,0,1,2,Meal Plan 1,0,Room_Type 1,14,2018,1,8,Online,0,0,0,68.85,0,Not_Canceled
ID11036,2,0,2,1,Not Selected,0,Room_Type 1,110,2018,8,14,Offline,0,0,0,63.75,0,Not_Canceled
ID11037,2,0,1,2,Meal Plan 2,0,Room_Type 1,27,2018,10,17,Online,0,0,0,177.0,2,Not_Canceled
ID11038,3,0,2,3,Meal Plan 1,0,Room_Type 4,62,2018,4,2,Online,0,0,0,125.63,1,Canceled
ID11039,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,5,16,Online,0,0,0,97.0,0,Not_Canceled
ID11040,1,0,0,2,Meal Plan 2,0,Room_Type 1,14,2017,9,17,Online,0,0,0,0.0,0,Not_Canceled
ID11041,2,0,2,2,Not Selected,0,Room_Type 1,13,2018,11,20,Online,0,0,0,77.14,1,Canceled
ID11042,2,0,0,1,Meal Plan 1,0,Room_Type 1,162,2018,8,27,Online,0,0,0,96.3,0,Canceled
ID11043,3,0,2,3,Meal Plan 1,0,Room_Type 1,38,2018,4,10,Online,0,0,0,137.7,1,Not_Canceled
ID11044,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,7,29,Online,0,0,0,109.0,0,Not_Canceled
ID11045,2,0,2,5,Meal Plan 1,0,Room_Type 1,28,2017,9,11,Online,0,0,0,113.79,2,Canceled
ID11046,2,0,1,2,Meal Plan 1,0,Room_Type 1,123,2018,12,9,Online,0,0,0,90.0,2,Not_Canceled
ID11047,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,96.67,0,Canceled
ID11048,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,9,11,Offline,0,0,0,85.5,0,Not_Canceled
ID11049,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled
ID11050,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled
ID11051,2,0,2,4,Meal Plan 1,0,Room_Type 4,91,2018,10,20,Online,0,0,0,127.65,1,Canceled
ID11052,2,0,2,2,Meal Plan 1,1,Room_Type 2,18,2017,12,4,Online,0,0,0,102.88,0,Not_Canceled
ID11053,2,1,2,5,Meal Plan 1,1,Room_Type 1,188,2018,8,9,Online,0,0,0,123.75,2,Canceled
ID11054,2,0,2,3,Meal Plan 2,0,Room_Type 4,33,2018,10,2,Online,0,0,0,123.82,0,Canceled
ID11055,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,60.0,0,Not_Canceled
ID11056,2,1,1,2,Meal Plan 1,0,Room_Type 1,190,2018,8,8,Online,0,0,0,121.5,1,Canceled
ID11057,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,Online,0,0,0,177.65,1,Canceled
ID11058,2,0,2,2,Meal Plan 1,0,Room_Type 4,25,2018,11,25,Online,0,0,0,96.9,0,Canceled
ID11059,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,2,12,Online,0,0,0,85.0,0,Not_Canceled
ID11060,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,4,20,Online,0,0,0,116.0,0,Canceled
ID11061,2,0,2,5,Not Selected,0,Room_Type 1,188,2018,7,23,Online,0,0,0,80.75,1,Not_Canceled
ID11062,2,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,3,25,Offline,0,0,0,59.5,0,Canceled
ID11063,1,0,0,1,Meal Plan 1,0,Room_Type 1,86,2018,4,27,Online,0,0,0,85.5,1,Not_Canceled
ID11064,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,7,28,Corporate,0,0,0,65.0,0,Not_Canceled
ID11065,1,0,1,3,Meal Plan 1,0,Room_Type 1,56,2018,6,9,Offline,0,0,0,74.0,0,Not_Canceled
ID11066,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled
ID11067,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70.0,0,Canceled
ID11068,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
ID11069,3,0,1,1,Meal Plan 1,0,Room_Type 4,52,2018,5,28,Online,0,0,0,159.3,2,Not_Canceled
ID11070,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,169.0,0,Not_Canceled
ID11071,3,0,1,4,Meal Plan 1,0,Room_Type 4,79,2018,7,6,Online,0,0,0,148.86,2,Not_Canceled
ID11072,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2018,2,9,Online,0,0,0,93.0,1,Canceled
ID11073,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,Offline,0,0,0,140.0,0,Not_Canceled
ID11074,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,2018,5,29,Offline,0,0,0,90.0,0,Canceled
ID11075,2,1,3,7,Meal Plan 1,0,Room_Type 1,74,2017,7,27,Online,0,0,0,69.4,0,Not_Canceled
ID11076,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,4,1,Online,0,0,0,101.31,0,Canceled
ID11077,2,0,2,4,Meal Plan 1,0,Room_Type 4,56,2018,3,30,Online,0,0,0,101.72,1,Not_Canceled
ID11078,2,0,2,3,Meal Plan 1,0,Room_Type 1,166,2018,8,4,Online,0,0,0,99.45,1,Not_Canceled
ID11079,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
ID11080,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,Offline,0,0,0,94.5,0,Not_Canceled
ID11081,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,10,4,Online,0,0,0,103.5,2,Not_Canceled
ID11082,2,0,1,3,Meal Plan 1,0,Room_Type 1,114,2018,7,11,Online,0,0,0,81.26,0,Not_Canceled
ID11083,2,0,2,5,Meal Plan 1,0,Room_Type 4,56,2018,5,13,Online,0,0,0,132.6,0,Canceled
ID11084,3,0,0,2,Meal Plan 1,0,Room_Type 4,21,2018,7,27,Online,0,0,0,187.0,1,Not_Canceled
ID11085,2,0,1,1,Meal Plan 1,0,Room_Type 2,75,2018,3,21,Online,0,0,0,78.15,0,Not_Canceled
ID11086,2,0,2,1,Meal Plan 1,0,Room_Type 4,142,2018,6,26,Online,0,0,0,109.8,0,Not_Canceled
ID11087,2,1,0,2,Meal Plan 1,0,Room_Type 6,69,2018,1,1,Online,0,0,0,171.2,3,Not_Canceled
ID11088,2,0,2,0,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,70.0,0,Not_Canceled
ID11089,3,0,0,3,Meal Plan 1,0,Room_Type 4,22,2018,11,17,Online,0,0,0,154.0,1,Canceled
ID11090,2,0,1,0,Not Selected,0,Room_Type 1,18,2018,9,12,Online,0,0,0,89.0,0,Not_Canceled
ID11091,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,65.0,0,Not_Canceled
ID11092,3,0,2,1,Meal Plan 1,1,Room_Type 4,22,2018,7,24,Online,0,0,0,196.0,2,Not_Canceled
ID11093,2,0,0,3,Not Selected,0,Room_Type 1,50,2018,6,21,Online,0,0,0,89.1,0,Canceled
ID11094,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,12,28,Online,0,0,0,120.0,1,Not_Canceled
ID11095,2,0,3,5,Meal Plan 1,0,Room_Type 1,224,2018,8,22,Online,0,0,0,72.76,0,Canceled
ID11096,2,0,2,3,Meal Plan 1,0,Room_Type 1,21,2017,12,25,Offline,0,0,0,58.0,1,Not_Canceled
ID11097,2,0,1,5,Meal Plan 1,0,Room_Type 1,142,2018,9,20,Online,0,0,0,129.6,1,Canceled
ID11098,2,0,1,1,Meal Plan 1,0,Room_Type 1,134,2018,10,8,Online,0,0,0,118.8,0,Canceled
ID11099,1,0,1,3,Meal Plan 1,0,Room_Type 1,81,2018,9,5,Offline,0,0,0,85.0,0,Not_Canceled
ID11100,2,0,1,2,Meal Plan 1,0,Room_Type 1,73,2017,11,27,Online,0,0,0,79.2,2,Not_Canceled
ID11101,2,0,1,0,Meal Plan 1,0,Room_Type 4,15,2018,8,14,Online,0,0,0,175.0,1,Not_Canceled
ID11102,2,0,0,1,Meal Plan 1,0,Room_Type 1,19,2018,4,30,Online,0,0,0,141.0,1,Not_Canceled
ID11103,0,2,3,10,Meal Plan 1,0,Room_Type 2,193,2018,7,4,Online,0,0,0,81.82,2,Canceled
ID11104,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0,Canceled
ID11105,2,0,2,2,Meal Plan 1,0,Room_Type 4,26,2018,11,11,Online,0,0,0,108.58,1,Not_Canceled
ID11106,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
ID11107,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,11,23,Online,0,0,0,74.88,0,Not_Canceled
ID11108,2,0,1,2,Meal Plan 1,0,Room_Type 4,83,2018,3,25,Online,0,0,0,105.3,0,Canceled
ID11109,2,0,2,5,Meal Plan 2,0,Room_Type 4,57,2018,4,17,Online,0,0,0,143.29,0,Canceled
ID11110,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
ID11111,2,0,1,0,Meal Plan 1,0,Room_Type 1,181,2017,8,17,Online,0,0,0,76.5,2,Not_Canceled
ID11112,2,0,2,1,Not Selected,0,Room_Type 1,33,2018,7,23,Online,0,0,0,125.1,1,Not_Canceled
ID11113,1,0,0,4,Meal Plan 2,0,Room_Type 1,33,2017,10,21,Offline,0,0,0,79.11,0,Not_Canceled
ID11114,2,0,0,4,Meal Plan 1,0,Room_Type 1,22,2018,10,25,Online,0,0,0,130.0,1,Not_Canceled
ID11115,2,0,2,2,Meal Plan 1,0,Room_Type 1,8,2018,11,11,Online,0,0,0,86.72,1,Not_Canceled
ID11116,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,109.0,0,Not_Canceled
ID11117,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,90.0,0,Not_Canceled
ID11118,2,0,1,1,Meal Plan 1,0,Room_Type 4,18,2018,5,7,Online,0,0,0,141.0,0,Canceled
ID11119,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,2,12,Online,0,0,0,81.0,1,Not_Canceled
ID11120,2,2,1,2,Meal Plan 1,0,Room_Type 7,27,2018,9,23,Online,0,0,0,234.35,1,Not_Canceled
ID11121,1,0,2,2,Meal Plan 1,0,Room_Type 1,64,2018,3,18,Online,0,0,0,93.5,0,Not_Canceled
ID11122,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,5,25,Online,0,0,0,111.35,0,Canceled
ID11123,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,80.0,0,Not_Canceled
ID11124,2,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,3,8,Offline,0,0,0,67.52,0,Not_Canceled
ID11125,2,0,1,2,Meal Plan 1,0,Room_Type 1,135,2017,9,14,Offline,0,0,0,90.0,0,Not_Canceled
ID11126,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,1,21,Online,0,0,0,75.0,0,Not_Canceled
ID11127,2,0,1,3,Meal Plan 2,0,Room_Type 1,27,2018,4,11,Online,0,0,0,142.78,0,Canceled
ID11128,1,0,1,2,Meal Plan 1,0,Room_Type 1,48,2018,3,7,Online,0,0,0,72.9,0,Canceled
ID11129,1,0,0,3,Not Selected,0,Room_Type 1,25,2018,5,10,Online,0,0,0,129.0,0,Not_Canceled
ID11130,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,9,15,Online,0,0,0,159.0,1,Not_Canceled
ID11131,2,0,1,0,Not Selected,0,Room_Type 1,72,2018,4,18,Online,0,0,0,85.5,1,Canceled
ID11132,2,0,2,1,Meal Plan 1,0,Room_Type 1,54,2018,7,3,Online,0,0,0,117.9,0,Canceled
ID11133,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
ID11134,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,12,25,Offline,0,0,0,75.0,0,Not_Canceled
ID11135,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75.0,0,Canceled
ID11136,2,2,0,4,Meal Plan 1,0,Room_Type 6,6,2018,11,9,Online,0,0,0,212.72,0,Canceled
ID11137,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117.0,1,Not_Canceled
ID11138,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,80.5,0,Not_Canceled
ID11139,2,0,1,4,Not Selected,0,Room_Type 1,49,2018,3,2,Online,0,0,0,65.75,0,Not_Canceled
ID11140,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,8,28,Offline,0,0,0,80.0,0,Not_Canceled
ID11141,2,0,2,5,Not Selected,0,Room_Type 1,166,2018,8,5,Online,0,0,0,89.25,0,Canceled
ID11142,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,8,27,Online,0,0,0,90.0,1,Not_Canceled
ID11143,2,2,0,1,Meal Plan 1,0,Room_Type 6,19,2017,9,16,Online,0,0,0,155.0,2,Not_Canceled
ID11144,2,0,0,1,Meal Plan 1,1,Room_Type 1,61,2017,9,15,Online,0,0,0,98.25,1,Not_Canceled
ID11145,1,0,1,1,Not Selected,0,Room_Type 1,4,2018,4,16,Online,0,0,0,104.0,1,Not_Canceled
ID11146,2,2,0,1,Meal Plan 1,1,Room_Type 6,37,2018,7,7,Online,0,0,0,216.9,3,Not_Canceled
ID11147,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,2018,3,11,Online,0,0,0,81.9,1,Canceled
ID11148,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled
ID11149,3,0,2,2,Meal Plan 1,0,Room_Type 4,5,2017,9,26,Offline,0,0,0,105.0,1,Not_Canceled
ID11150,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,1,21,Online,0,0,0,79.0,0,Not_Canceled
ID11151,2,2,2,2,Meal Plan 1,0,Room_Type 6,42,2018,5,15,Online,0,0,0,198.9,0,Canceled
ID11152,2,1,1,2,Meal Plan 1,0,Room_Type 1,9,2018,8,8,Online,0,0,0,171.0,2,Not_Canceled
ID11153,2,0,0,4,Meal Plan 1,0,Room_Type 1,224,2018,9,14,Online,0,0,0,119.85,1,Canceled
ID11154,2,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,11,11,Offline,0,0,0,75.0,0,Not_Canceled
ID11155,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,9,29,Corporate,0,0,0,65.0,0,Not_Canceled
ID11156,2,0,0,3,Not Selected,0,Room_Type 1,100,2018,11,17,Online,0,0,0,79.2,2,Canceled
ID11157,2,0,1,1,Not Selected,0,Room_Type 1,105,2018,8,6,Online,0,0,0,107.1,1,Not_Canceled
ID11158,1,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
ID11159,2,0,2,0,Not Selected,0,Room_Type 1,72,2018,11,13,Online,0,0,0,79.2,3,Not_Canceled
ID11160,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,6,13,Online,0,0,0,130.8,0,Canceled
ID11161,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,6,24,Online,0,0,0,94.5,0,Canceled
ID11162,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled
ID11163,2,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,6,20,Online,0,0,0,126.9,1,Not_Canceled
ID11164,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
ID11165,2,0,2,1,Not Selected,0,Room_Type 1,89,2018,4,9,Online,0,0,0,79.5,1,Not_Canceled
ID11166,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116.0,0,Not_Canceled
ID11167,2,0,0,2,Not Selected,0,Room_Type 1,252,2018,11,15,Online,0,0,0,67.5,0,Canceled
ID11168,1,0,4,15,Meal Plan 1,0,Room_Type 1,92,2017,12,1,Online,0,0,0,63.75,1,Canceled
ID11169,2,0,2,2,Meal Plan 1,0,Room_Type 1,247,2018,10,28,Online,0,0,0,70.03,1,Canceled
ID11170,2,1,0,3,Meal Plan 1,0,Room_Type 1,130,2018,5,5,Online,0,0,0,104.4,1,Not_Canceled
ID11171,2,0,1,3,Meal Plan 2,0,Room_Type 1,61,2018,11,21,Online,0,0,0,120.7,1,Not_Canceled
ID11172,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,17,Online,0,0,0,119.85,1,Not_Canceled
ID11173,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,2018,2,15,Online,0,0,0,136.0,0,Not_Canceled
ID11174,2,0,1,1,Meal Plan 1,0,Room_Type 1,26,2018,1,30,Online,0,0,0,91.0,1,Not_Canceled
ID11175,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115.0,0,Canceled
ID11176,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,9,2,Online,0,0,0,138.0,2,Not_Canceled
ID11177,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,8,20,Online,0,0,0,106.0,3,Not_Canceled
ID11178,2,0,1,0,Meal Plan 1,0,Room_Type 1,16,2018,5,29,Online,0,0,0,111.0,0,Canceled
ID11179,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,2018,10,10,Online,0,0,0,78.41,0,Canceled
ID11180,1,0,1,1,Meal Plan 1,0,Room_Type 1,8,2018,11,14,Online,0,0,0,103.0,1,Not_Canceled
ID11181,2,0,2,4,Meal Plan 1,0,Room_Type 1,80,2018,3,26,Offline,0,0,0,80.75,0,Not_Canceled
ID11182,2,0,2,5,Meal Plan 1,0,Room_Type 1,192,2018,5,28,Online,0,0,0,66.71,0,Canceled
ID11183,2,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,90.0,0,Canceled
ID11184,2,0,1,1,Meal Plan 1,0,Room_Type 2,31,2018,3,14,Online,0,0,0,81.9,1,Not_Canceled
ID11185,1,0,2,2,Meal Plan 1,0,Room_Type 1,39,2018,11,27,Corporate,0,0,0,65.0,0,Not_Canceled
ID11186,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,100.0,0,Not_Canceled
ID11187,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
ID11188,2,0,2,5,Meal Plan 1,0,Room_Type 1,190,2017,9,8,Online,0,0,0,93.5,1,Not_Canceled
ID11189,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
ID11190,3,0,0,1,Meal Plan 1,0,Room_Type 4,102,2018,5,21,Online,0,0,0,159.3,1,Not_Canceled
ID11191,1,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,9,27,Online,0,0,0,115.23,2,Not_Canceled
ID11192,3,0,1,2,Meal Plan 1,0,Room_Type 4,198,2018,8,22,Online,0,0,0,137.7,0,Canceled
ID11193,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,5,23,Corporate,1,0,1,65.0,0,Not_Canceled
ID11194,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
ID11195,2,0,0,1,Meal Plan 1,0,Room_Type 1,64,2017,10,16,Offline,0,0,0,85.0,0,Not_Canceled
